GEOID,county_name,total_pop,median_hh_income,pov_rate,under_200_fpl_pct,uninsured_pct,pct_65_plus,lep_pct,pct_hispanic,pct_black_nh,pct_white_nh,pct_asian_nh,need_score
34023005100,Middlesex,6909,78026.0,36.52,50.14,6.79,4.56,4.39,10.54,5.83,63.21,17.63,22.6
34023005200,Middlesex,5726,46964.0,49.86,78.09,28.87,4.77,15.74,46.12,4.99,31.09,15.87,39.9
34023005300,Middlesex,3721,59955.0,23.6,57.32,28.84,5.99,34.89,67.86,7.28,22.36,2.26,36.9
34023005500,Middlesex,3816,34750.0,37.71,57.68,22.46,3.72,24.34,62.42,27.94,6.68,1.31,34.6
34023005601,Middlesex,3264,69871.0,6.92,46.45,31.8,6.25,25.8,66.18,16.79,16.45,0.58,28.1
34023005602,Middlesex,7018,69551.0,24.56,47.78,38.1,5.14,20.64,85.72,2.56,10.0,1.27,31.6
34023005700,Middlesex,6086,52083.0,30.73,54.57,16.9,12.73,13.51,59.96,20.08,6.74,1.74,29.4
34023005800,Middlesex,5193,36848.0,38.97,55.97,29.73,6.37,22.73,69.38,13.42,11.82,0.42,36.0
34023006001,Middlesex,2336,94744.0,5.0,14.36,5.22,14.81,7.09,41.87,14.43,35.53,4.84,11.2
34023006002,Middlesex,5907,56060.0,32.33,43.7,8.62,3.4,7.63,25.88,14.86,38.31,16.44,21.6
34023006101,Middlesex,5594,89417.0,13.31,25.82,11.12,14.57,29.94,54.34,8.67,28.12,6.02,24.9
34023006103,Middlesex,5618,86161.0,7.89,18.83,12.53,12.62,10.14,37.82,23.83,23.64,13.23,14.8
34023006104,Middlesex,4184,129406.0,1.84,4.33,2.44,12.62,3.24,19.38,19.69,28.44,25.24,6.0
34023006204,Middlesex,1582,119926.0,6.13,12.26,1.58,14.85,7.29,11.76,8.41,29.96,46.27,10.4
34023006205,Middlesex,6799,133617.0,4.34,8.27,1.88,23.02,1.84,10.16,18.0,23.3,42.08,9.2
34023006206,Middlesex,2260,196250.0,2.88,6.73,2.83,16.5,1.39,11.99,4.65,42.35,36.24,7.0
34023006207,Middlesex,7796,137824.0,7.26,22.17,11.01,12.79,8.34,45.01,16.09,26.48,9.7,14.4
34023006208,Middlesex,7566,128346.0,5.56,21.95,4.04,5.58,3.13,11.35,41.13,13.69,32.14,9.0
34023006209,Middlesex,2468,55208.0,27.24,44.73,0.78,27.51,3.74,6.44,16.29,63.01,8.83,23.4
34023006300,Middlesex,6994,119958.0,1.14,18.52,1.9,11.48,10.76,10.51,4.58,77.48,3.43,11.0
34023006403,Middlesex,2857,174018.0,5.36,7.88,5.99,14.14,3.05,10.43,7.77,45.43,31.43,8.5
34023006500,Middlesex,6864,169732.0,1.68,3.55,2.01,15.62,5.02,9.46,5.68,48.02,28.74,7.1
34023006601,Middlesex,2233,175714.0,1.88,3.63,0.18,24.5,1.82,19.97,1.57,58.49,19.12,7.7
34023006604,Middlesex,6797,107152.0,6.94,11.93,0.53,22.86,8.26,5.49,6.31,49.05,36.66,12.6
34023006605,Middlesex,4080,163837.0,3.95,9.65,2.26,16.72,8.66,4.95,2.43,59.71,31.35,10.5
34023006606,Middlesex,2884,212450.0,0.97,2.22,1.32,16.85,3.28,6.24,5.69,52.5,31.28,6.2
34023006607,Middlesex,2911,190990.0,2.1,3.74,0.86,17.21,3.63,19.96,1.51,58.85,13.23,6.8
34023006608,Middlesex,4008,130371.0,7.49,12.57,4.49,19.06,4.51,9.71,3.14,49.45,31.99,11.4
34023006701,Middlesex,3882,142875.0,1.89,6.35,0.0,13.21,2.13,10.97,11.1,60.3,16.23,5.6
34023006703,Middlesex,6321,149779.0,7.86,20.66,11.33,12.83,9.68,25.77,5.77,33.32,31.66,14.8
34023006800,Middlesex,4463,111197.0,6.12,17.72,7.93,16.78,8.13,24.54,1.99,60.95,0.81,13.5
34023006900,Middlesex,3853,88214.0,15.21,32.31,17.44,7.94,2.38,46.79,10.8,36.31,1.53,16.3
34023007000,Middlesex,7691,105176.0,12.35,19.54,1.72,14.72,5.55,17.8,15.13,57.57,7.35,12.7
34023007101,Middlesex,3597,113068.0,2.87,11.97,9.7,21.16,2.15,19.27,11.9,54.57,13.26,10.8
34023007102,Middlesex,4733,138727.0,4.31,12.21,3.08,17.03,4.95,3.85,1.84,61.42,29.73,9.9
34023007103,Middlesex,5742,75933.0,9.0,29.83,13.56,5.0,14.47,20.1,45.02,17.78,12.26,17.2
34023007202,Middlesex,4125,114837.0,3.55,10.98,12.29,14.06,2.37,10.55,7.71,50.64,27.88,9.7
34023007203,Middlesex,5000,117539.0,7.48,15.04,6.82,17.9,9.66,19.76,11.98,42.94,17.4,13.9
34023007301,Middlesex,3300,137600.0,4.79,5.06,8.45,13.58,2.46,19.33,5.0,69.39,6.09,8.0
34023007303,Middlesex,1976,125050.0,2.83,15.89,3.19,13.26,7.56,41.75,4.35,44.94,8.55,10.4
34023007305,Middlesex,3585,80436.0,10.32,19.22,11.44,16.01,12.05,23.96,9.54,43.26,16.32,16.8
34023007306,Middlesex,3440,105491.0,6.05,20.26,11.02,6.95,6.56,18.23,10.93,38.4,27.73,11.7
34023007402,Middlesex,5062,72967.0,5.63,15.03,3.04,23.65,1.75,24.26,5.59,54.19,13.89,11.2
34023007500,Middlesex,3480,102115.0,7.53,13.99,6.44,18.19,3.25,22.7,4.63,65.0,4.37,11.4
34023007600,Middlesex,6234,114432.0,7.49,15.91,5.47,15.85,2.98,19.31,11.0,60.31,4.38,10.9
34023007702,Middlesex,6612,101043.0,10.6,19.1,3.16,15.61,6.87,13.02,12.02,50.71,16.44,13.2
34023007703,Middlesex,3511,140938.0,3.28,7.32,7.12,9.11,1.44,14.55,13.64,60.92,4.47,6.4
34023007704,Middlesex,2651,87500.0,7.13,19.65,3.43,23.24,0.6,17.84,0.3,76.05,4.9,12.1
34023007801,Middlesex,2985,83333.0,9.41,15.14,6.06,15.78,4.35,25.13,10.49,54.27,6.6,11.8
34023007804,Middlesex,5821,115473.0,9.56,19.14,6.14,18.09,6.61,14.81,2.44,69.73,12.54,14.0
34023007805,Middlesex,4065,122083.0,6.08,13.3,5.97,16.41,6.17,17.27,5.63,61.38,14.05,11.4
34023007806,Middlesex,4560,96500.0,6.84,25.96,7.09,10.68,15.71,30.96,1.91,61.18,4.58,16.5
34023007905,Middlesex,2586,138102.0,3.09,6.61,1.2,16.2,3.31,17.17,22.0,49.03,5.92,7.4
34023007906,Middlesex,1266,81875.0,13.34,33.55,11.61,12.4,6.58,40.92,12.09,39.97,6.24,17.5
34023007907,Middlesex,3132,112439.0,2.75,8.72,3.61,13.73,3.88,15.8,4.79,67.43,9.61,7.8
34023007908,Middlesex,6013,65845.0,20.71,49.88,8.3,11.29,19.04,22.09,28.5,21.07,27.61,26.1
34023007909,Middlesex,3475,174643.0,1.76,4.03,2.19,13.04,1.7,10.13,1.9,70.13,17.38,5.4
34023007910,Middlesex,3470,66780.0,14.04,19.6,2.27,39.42,7.74,11.79,5.24,64.24,14.84,19.9
34023007911,Middlesex,4075,195265.0,2.34,13.17,10.33,11.39,1.0,6.99,5.23,51.21,25.08,8.3
34023007913,Middlesex,3849,114729.0,8.37,12.86,1.92,36.87,7.51,5.87,0.0,56.9,33.39,16.5
34023007914,Middlesex,3191,103325.0,6.99,16.01,0.56,21.5,0.0,14.29,1.35,63.93,17.93,10.1
34023008001,Middlesex,6130,89500.0,8.97,20.73,3.13,17.29,0.76,13.2,7.72,56.36,11.31,11.3
34023008101,Middlesex,4142,84479.0,4.9,19.51,2.34,26.61,5.25,12.31,1.76,72.96,8.57,13.8
34023008102,Middlesex,3970,117614.0,1.91,10.98,10.28,18.99,6.06,12.19,0.98,79.02,6.68,11.4
34023008103,Middlesex,2317,104143.0,2.89,11.26,6.86,13.12,0.71,11.26,4.66,69.92,10.1,7.7
34023008204,Middlesex,4476,68194.0,11.33,25.18,3.08,64.25,11.65,7.22,1.45,77.77,12.87,27.9
34023008205,Middlesex,3719,62713.0,5.43,17.77,0.94,83.62,4.53,4.71,0.89,87.87,6.53,26.7
34023008206,Middlesex,3697,51528.0,8.86,21.53,0.36,80.15,4.41,2.92,3.0,88.56,4.84,27.2
34023008207,Middlesex,2965,76277.0,5.67,10.02,0.37,76.73,2.56,0.98,0.54,82.39,14.64,22.7
34023008209,Middlesex,3656,138684.0,3.45,5.01,1.15,20.35,1.46,8.32,2.22,83.1,5.17,7.4
34023008210,Middlesex,3741,221467.0,4.17,6.95,2.91,12.96,4.59,5.72,0.0,45.2,44.64,7.7
34023008211,Middlesex,5891,198105.0,0.24,3.19,0.25,11.27,1.03,9.27,0.66,64.93,20.42,3.8
34023008212,Middlesex,4554,250001.0,1.13,3.25,0.46,5.88,0.0,14.62,3.71,52.13,27.21,2.4
34023008213,Middlesex,5368,129306.0,4.15,9.28,0.0,43.26,3.42,1.83,4.79,82.17,11.21,14.4
34023008214,Middlesex,10232,170206.0,1.53,8.85,0.91,30.23,6.56,2.88,3.23,36.38,55.68,11.9
34023008300,Middlesex,5763,117719.0,4.23,17.54,5.6,12.13,12.15,35.64,1.94,53.51,5.31,12.9
34023008403,Middlesex,7663,177341.0,1.16,8.23,1.93,19.65,2.92,1.57,5.02,34.87,50.12,8.1
34023008404,Middlesex,4165,130529.0,5.42,15.67,4.8,19.23,16.11,16.3,6.89,51.57,19.42,15.8
34023008405,Middlesex,5358,225096.0,3.27,9.09,4.29,10.66,5.47,5.84,2.02,40.13,52.02,8.0
34023008406,Middlesex,2187,164643.0,5.82,10.26,4.07,17.92,2.41,7.64,4.48,43.48,41.11,9.4
34023008501,Middlesex,4862,108288.0,8.52,16.91,3.66,5.37,6.48,15.61,10.41,22.99,46.07,9.7
34023008502,Middlesex,5942,224545.0,1.68,4.07,0.86,12.81,7.36,2.63,4.68,34.58,54.86,7.1
34023008504,Middlesex,7330,118409.0,7.62,12.06,1.0,18.87,4.89,8.28,5.23,41.04,43.23,10.7
34023008505,Middlesex,4909,140778.0,2.12,9.02,7.37,7.15,9.81,4.3,6.27,27.64,55.63,9.1
34023008506,Middlesex,4270,147446.0,1.64,4.59,3.72,13.0,9.89,7.85,3.49,19.41,66.02,8.8
34023008601,Middlesex,4995,137171.0,2.02,4.08,1.98,21.84,9.82,1.36,4.34,46.51,45.33,10.5
34023008602,Middlesex,6091,134184.0,1.27,5.21,2.48,9.41,12.96,2.41,4.01,24.79,66.77,8.8
34023008604,Middlesex,5499,121438.0,1.2,2.18,0.84,11.47,10.26,6.91,4.07,30.28,54.52,7.4
34023008605,Middlesex,3030,143173.0,4.29,14.98,3.96,7.82,10.41,5.45,11.65,15.58,63.6,10.4
34023008606,Middlesex,4339,97996.0,4.38,15.51,1.38,5.72,8.67,6.73,12.1,29.27,51.39,8.9
34023008700,Middlesex,4063,212250.0,4.0,5.75,0.96,21.76,0.5,3.05,4.85,62.74,24.02,7.7
34023008801,Middlesex,4793,130625.0,7.16,12.65,2.06,8.18,6.31,8.83,3.76,60.86,22.22,8.9
34023009000,Middlesex,6368,83478.0,14.19,28.69,4.52,8.18,7.17,17.18,44.36,27.61,8.87,14.5
34023009101,Middlesex,2570,129519.0,2.65,13.19,2.98,13.97,2.65,44.09,8.37,34.47,10.86,8.2
34023009200,Middlesex,4677,117625.0,6.35,9.45,7.63,15.33,3.53,41.86,6.8,36.69,8.4,9.8
34023009300,Middlesex,5768,90865.0,37.55,55.83,17.07,8.39,20.64,39.74,13.12,24.58,19.31,32.9
34023009400,Middlesex,6574,104526.0,6.27,31.4,4.88,14.31,9.89,18.62,6.11,46.46,24.78,15.7
34023980000,Middlesex,8,,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,20.0
34023980100,Middlesex,51,,0.0,35.29,15.69,35.29,0.0,33.33,0.0,31.37,0.0,18.6
34023980200,Middlesex,5751,118036.0,17.45,26.89,2.6,0.07,52.05,10.31,3.89,65.85,17.49,28.9
